movie_id,title,genres,movie_idx
63853,Australia (2008),Adventure|Drama|War|Western,5263
63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy,1056
63876,Milk (2008),Drama,2725
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,912
64010,"Children, The (2008)",Horror,9614
64030,Transporter 3 (2008),Action|Adventure|Crime|Thriller,2380
64032,Four Christmases (2008),Comedy,1916
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War,5026
64114,Fireproof (2008),Drama|Romance,4190
64116,Igor (2008),Animation|Comedy,3810
64167,Dinotopia (2002),Adventure|Fantasy,6789
64197,Hunger (2008),Drama,1288
64231,Punisher: War Zone (2008),Action|Crime|Drama|Thriller,5768
64249,Shrek the Halls (2007),Adventure|Animation|Comedy|Fantasy,7153
64278,"Pervert's Guide to Cinema, The (2006)",Documentary,2811
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),Animation|Comedy,3154
64497,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX,2381
64499,Che: Part One (2008),Drama|War,6546
64501,Che: Part Two (2008),Drama|War,6547
64575,Doubt (2008),Drama|Mystery,2064
64614,Gran Torino (2008),Crime|Drama,1057
64620,Frost/Nixon (2008),Drama,2408
64622,"Reader, The (2008)",Drama|Romance,3445
64695,Sword of the Stranger (Sutorejia: Mukô hadan) (2007),Action|Adventure|Animation,8716
64716,Seven Pounds (2008),Drama,2382
64839,"Wrestler, The (2008)",Drama,1150
64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance,1289
64969,Yes Man (2008),Comedy,913
64983,Valkyrie (2008),Drama|Thriller|War,2383
64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),Animation|Drama|Romance,4323
64997,War of the Worlds (2005),Action|Sci-Fi,2384
65037,Ben X (2007),Drama,6790
65088,Bedtime Stories (2008),Adventure|Children|Comedy,4191
65126,Choke (2008),Comedy|Drama,6292
65130,Revolutionary Road (2008),Drama|Romance,4764
65133,Blackadder Back & Forth (1999),Comedy,7154
65135,Blackadder's Christmas Carol (1988),Comedy,7797
65188,Dear Zachary: A Letter to a Son About His Father (2008),Documentary,3446
65193,Wild Child (2008),Drama|Romance,8600
65216,Defiance (2008),Drama|Thriller|War,2385
65225,Zeitgeist: Addendum (2008),Documentary,6791
65230,Marley & Me (2008),Comedy|Drama,2523
65261,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,5264
65350,"General Died at Dawn, The (1936)",Adventure|Crime|Thriller,7047
65359,Earthsea (Legend of Earthsea) (2004),Adventure|Drama|Fantasy,9421
65514,Ip Man (2008),Action|Drama|War,2989
65577,"Tale of Despereaux, The (2008)",Adventure|Animation|Children|Comedy|Fantasy,4192
65585,Bride Wars (2009),Comedy|Romance,4529
65588,"Gamers, The: Dorkness Rising (2008)",Action|Adventure|Comedy|Fantasy,3811
65596,Mesrine: Killer Instinct (L'instinct de mort) (2008),Action|Crime|Drama|Thriller,1290
65601,My Bloody Valentine 3-D (2009),Horror|Thriller,6684
65631,Battle in Seattle (2007),Action|Drama,6792
65642,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller,4765
65651,Fire and Ice (2008),Adventure|Fantasy,5643
65682,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller,2386
65685,Inkheart (2008),Adventure|Fantasy,7221
65738,Revenge of the Nerds III: The Next Generation (1992),Comedy,6685
65740,Revenge of the Nerds IV: Nerds in Love (1994),Comedy|Romance,6686
65802,Paul Blart: Mall Cop (2009),Action|Comedy|Crime,4193
65810,Notorious (2009),Drama|Musical,6049
65882,"Uninvited, The (2009)",Drama|Horror|Mystery|Thriller,6687
65982,Outlander (2008),Action|Adventure|Sci-Fi,2387
66090,Eden Lake (2008),Horror|Thriller,7704
66097,Coraline (2009),Animation|Fantasy|Thriller,2065
66171,Push (2009),Sci-Fi|Thriller,6050
66198,"International, The (2009)",Drama|Thriller,3447
66203,He's Just Not That Into You (2009),Comedy|Drama|Romance,914
66240,Dead Like Me: Life After Death (2009),Comedy|Fantasy,9422
66297,Futurama: Into the Wild Green Yonder (2009),Action|Animation|Comedy|Sci-Fi,5265
66310,Frontière(s) (2007),Drama|Horror|Thriller,9615
66320,"11th Hour, The (2007)",Documentary,5103
66335,Afro Samurai: Resurrection (2009),Animation,2812
66371,Departures (Okuribito) (2008),Drama,4324
66427,My Name Is Bruce (2007),Comedy|Horror,6293
66509,Funny People (2009),Comedy|Drama,5974
66511,Berlin Calling (2008),Comedy|Drama,4701
66544,Nuremberg (2000),Drama|War,8683
66665,Away We Go (2009),Comedy|Drama|Romance,3448
66744,"Divo, Il (2008)",Drama,5814
66783,Friday the 13th (2009),Horror,6294
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",Action|Adventure|Comedy|Western,7798
66798,"Pink Panther 2, The (2009)",Adventure|Comedy|Mystery,3812
66915,Rock-A-Doodle (1991),Adventure|Animation|Children|Musical,9185
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,1291
66943,"Cottage, The (2008)",Comedy|Crime|Horror|Thriller,3813
67087,"I Love You, Man (2009)",Comedy,3449
67168,Dance of the Dead (2008),Adventure|Comedy|Horror,9616
67186,"Haunting in Connecticut, The (2009)",Horror|Thriller,5975
67193,Duplicity (2009),Crime|Romance|Thriller,9186
67197,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller,5976
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller,1292
67267,Sunshine Cleaning (2008),Comedy|Drama,3450
67295,Kung Fu Panda: Secrets of the Furious Five (2008),Action|Animation|Children|Comedy,5625
67361,Echelon Conspiracy (2009),Action|Mystery|Thriller,7799
67408,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX,3451
67508,"Baader Meinhof Komplex, Der (2008)",Action|Crime|Drama|Thriller,6793
67534,Big Stan (2007),Comedy,2388
67618,Strictly Sexual (2008),Comedy|Drama|Romance,3452
67665,Anvil! The Story of Anvil (2008),Documentary|Musical,8116
67695,Observe and Report (2009),Action|Comedy,4766
67734,Adventureland (2009),Comedy|Drama,3083
67788,Confessions of a Shopaholic (2009),Comedy|Romance,5266
67799,The Butterfly Effect 3: Revelations (2009),Drama|Fantasy|Sci-Fi|Thriller,6518
67888,Man on the Flying Trapeze (1935),Comedy,3814
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller,4325
67997,In the Loop (2009),Comedy,3155
68073,Pirate Radio (2009),Comedy|Drama,1293
68135,17 Again (2009),Comedy|Drama,3516
68157,Inglourious Basterds (2009),Action|Drama|War,240
68159,State of Play (2009),Crime|Drama|Thriller,1294
68194,"Damned United, The (2009)",Drama,7155
68205,Crank: High Voltage (2009),Action|Comedy|Crime,2389
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,1058
68269,"Young Victoria, The (2009)",Drama|Romance,8596
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,1295
68347,Sin Nombre (2009),Crime|Drama|Thriller,7705
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,1151
68444,"Great Buck Howard, The (2008)",Comedy,6794
68480,Flatfoot on the Nile (Piedone d'Egitto) (1980),Action|Comedy|Crime,9550
68486,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),Action|Drama|War,6027
68522,Earth (2007),Documentary,8535
68536,Stanley Kubrick: A Life in Pictures (2001),Documentary,2066
68552,Crossing Over (2009),Drama,9187
68554,Angels & Demons (2009),Crime|Drama|Mystery|Thriller,3084
68597,Scorpio (1973),Action|Drama|Thriller,6470
68600,Balls Out: Gary the Tennis Coach (2009),Comedy,6519
68650,Powder Blue (2009),Drama,9188
68659,Fanboys (2009),Adventure|Comedy|Drama,3453
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,1917
68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,1918
68835,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance,8961
68848,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,3085
68872,Paisan (Paisà) (1946),Drama|War,9551
68886,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),Comedy|Romance,8786
68932,"Soloist, The (2009)",Drama|Musical,2726
68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi,8502
68952,Drag Me to Hell (2009),Comedy|Horror,3454
68954,Up (2009),Adventure|Animation|Children|Drama,915
68959,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama,5439
69069,Fired Up (2009),Comedy,3455
69118,In the Electric Mist (2009),Drama|Mystery,7800
69122,"Hangover, The (2009)",Comedy|Crime,1296
69131,Killshot (2008),Action|Crime|Drama|Thriller,9189
69134,Antichrist (2009),Drama|Fantasy,4326
69140,Sweeney Todd (2006),Crime|Drama|Horror|Thriller,4194
69211,Boy Eats Girl (2005),Comedy|Horror,3815
69224,Marius and Jeanette (Marius et Jeannette) (1997),Comedy|Drama|Romance,9552
69227,Ernest Rides Again (1993),Children|Comedy,9190
69251,Special (2006),Drama|Fantasy,6295
69275,Dead Snow (Død snø) (2009),Action|Adventure|Comedy|Horror,6296
69278,Land of the Lost (2009),Action|Adventure|Comedy|Sci-Fi,3517
69304,Imagine That (2009),Comedy|Drama|Fantasy,3816
69306,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller,4738
69394,"Stoning of Soraya M., The (2008)",Crime|Drama,3456
69406,"Proposal, The (2009)",Comedy|Romance,916
69436,Year One (2009),Adventure|Comedy,4530
69453,"Land That Time Forgot, The (1975)",Adventure|Sci-Fi,7801
69469,Garfield's Pet Force (2009),Animation,3817
69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,2990
69495,Breakfast with Scot (2007),Drama|Romance,8962
69516,"Limits of Control, The (2009)",Crime|Drama|Film-Noir,4767
69524,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller,3457
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,1919
69529,Home (2009),Documentary,4327
69604,Whatever Works (2009),Comedy|Romance,7802
69606,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance,6051
69640,Public Enemies (2009),Crime|Drama|Thriller,1297
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,1920
69654,Prison Break: The Final Break (2009),Action|Drama|Thriller,3618
69685,Daria: Is It College Yet? (2002),Animation|Comedy,4328
69712,My Sister's Keeper (2009),Drama,2727
69720,Hood of Horror (2006),Comedy|Drama|Horror,3818
69746,Watchmen: Tales of the Black Freighter (2009),Action|Adventure|Animation|Horror,6795
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,1059
69784,Brüno (Bruno) (2009),Comedy,3458
69805,"Librarian, The: The Curse of the Judas Chalice (2008)",Action|Adventure|Fantasy,8717
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,917
69849,Roots (1977),Drama|War,2390
69860,Eichmann (2007),Drama|War,7672
69904,Open Water 2: Adrift (2006),Drama|Thriller,3459
69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,1298
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),Documentary,6796
69988,Humpday (2009),Comedy,4250
70015,Polytechnique (2009),Crime|Drama,8840
70159,Orphan (2009),Drama|Horror|Mystery|Thriller,5267
70183,"Ugly Truth, The (2009)",Comedy|Drama|Romance,918
70206,"Collector, The (2009)",Crime|Horror|Thriller,9617
70208,"Perfect Getaway, A (2009)",Horror|Thriller,9618
70286,District 9 (2009),Mystery|Sci-Fi|Thriller,1060
70293,Julie & Julia (2009),Comedy|Drama|Romance,919
70301,Obsessed (2009),Crime|Drama|Thriller,5977
70305,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller,7405
70334,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance,5978
70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,2391
70361,12 Rounds (2009),Action|Thriller,6052
70451,Max Manus (2008),Action|Drama|War,6933
70492,Winds of the Wasteland (1936),Western,3460
70521,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi,3461
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),Action|Animation|Sci-Fi,5440
70545,"Deal, The (2008)",Comedy,7803
70565,"Goods: Live Hard, Sell Hard, The (2009)",Comedy,4531
70599,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi,4728
70637,I Can't Think Straight (2007),Drama|Romance,8963
70641,Miss March (2009),Comedy,4532
70663,"I Love You, Beth Cooper (2009)",Comedy|Romance,6520
70687,Paper Heart (2009),Comedy|Documentary|Drama|Romance,7048
70697,G-Force (2009),Action|Adventure|Children|Fantasy,3819
70703,Christopher Columbus: The Discovery (1992),Adventure,9191
70708,Tetro (2009),Drama|Mystery,7402
70728,Bronson (2009),Action|Comedy|Drama|Thriller,4195
70862,It Might Get Loud (2008),Documentary,7651
70932,My Life in Ruins (2009),Comedy,8814
70946,Troll 2 (1990),Fantasy|Horror,289
70984,Taking Woodstock (2009),Comedy,6355
70990,If These Walls Could Talk (1996),Drama,3462
70994,Halloween II (2009),Horror|Thriller,6297
71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller,2524
71057,9 (2009),Adventure|Animation|Sci-Fi,1061
71106,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi,2392
71108,"White Ribbon, The (Das weiße Band) (2009)",Drama|Mystery,1299
71129,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi,7156
71131,"Most Hated Family in America, The (2007)",Documentary,6797
71135,Pandorum (2009),Horror|Sci-Fi|Thriller,2393
71147,Death of a Cyclist (Muerte de un ciclista) (1955),Drama,6798
71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama,1300
71160,"Hunt For Gollum, The (2009)",Action|Adventure|Fantasy,9423
71205,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller,4533
71211,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller,6298
71248,Extract (2009),Comedy,6521
71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",Horror|Thriller,5979
71254,Gamer (2009),Action|Sci-Fi|Thriller,5980
71264,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX,1062
71268,Tyler Perry's I Can Do Bad All by Myself (2009),Comedy|Drama,8557
71282,"Food, Inc. (2008)",Documentary,3463
71302,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi,7118
71304,Thirst (Bakjwi) (2009),Drama|Horror,4768
71327,Bright Star (2009),Drama|Romance,9192
71341,Blood Creek (a.k.a. Town Creek) (2009),Horror,9619
71379,Paranormal Activity (2009),Horror|Thriller,6299
71429,World's Greatest Dad (2009),Comedy|Drama,4769
71438,Still Walking (Aruitemo aruitemo) (2008),Drama,8841
71453,"Blood of the Beasts (Sang des bêtes, Le) (1949)",Documentary|Drama,6799
71462,"Cove, The (2009)",Documentary,5629
71464,"Serious Man, A (2009)",Comedy|Drama,2067
71466,City Island (2009),Comedy|Drama,7804
71468,Ink (2009),Action|Fantasy|Sci-Fi,6800
71484,Metropia (2009),Animation|Sci-Fi,9193
71494,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,6801
71500,Trick 'r Treat (2007),Comedy|Horror|Thriller,6300
71518,Whip It (2009),Comedy|Drama,3518
71520,"Invention of Lying, The (2009)",Comedy,4770
71530,Surrogates (2009),Action|Sci-Fi|Thriller,4729
71535,Zombieland (2009),Action|Comedy|Horror,241
71550,Assassination of a High School President (2008),Comedy|Drama|Mystery,9194
71579,"Education, An (2009)",Drama|Romance,920
71619,Coco Before Chanel (Coco avant Chanel) (2009),Drama,6356
71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),Documentary,8117
71668,Couples Retreat (2009),Comedy|Romance,4534
71732,I Sell the Dead (2008),Comedy|Horror,7805
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,4172
71810,Legionnaire (1998),Action|Adventure|Drama|War,9195
71823,"New York, I Love You (2009)",Drama|Romance,5981
71838,Law Abiding Citizen (2009),Drama|Thriller,4535
71867,"Misfortunates, The (De helaasheid der dingen) (2009)",Drama,6802
71899,Mary and Max (2009),Animation|Comedy|Drama,1301
71902,Spread (2009),Drama|Romance,7706
71910,"Tournament, The (2009)",Action,9620
71970,"Princess and the Pirate, The (1944)",Adventure|Comedy|Romance,5268
71999,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller,7119
72011,Up in the Air (2009),Drama|Romance,921
72104,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller,4329
72129,Saw VI (2009),Crime|Horror|Mystery|Thriller,3602
72142,Love Exposure (Ai No Mukidashi) (2008),Action|Comedy|Drama|Romance,9621
72165,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller,9424
72167,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller,3464
72171,Black Dynamite (2009),Action|Comedy,6803
72178,Welcome to Dongmakgol (2005),Comedy|Drama|War,3820
72224,Gentlemen Broncos (2009),Comedy,7806
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,3519
72294,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX,6548
72308,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi,8503
72330,"Private Lives of Pippa Lee, The (2009)",Drama,922
72356,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy,3719
72378,2012 (2009),Action|Drama|Sci-Fi|Thriller,290
72395,Precious (2009),Drama,2728
72405,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama,6522
72407,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller,923
72424,Derailed (2002),Action|Thriller,9622
72479,"Messenger, The (2009)",Drama|Romance|War,9196
72489,Ninja Assassin (2009),Action|Crime|Drama|Thriller,3465
72554,Cell 211 (Celda 211) (2009),Action|Drama,8536
72591,"Patriot, The (1998)",Action|Thriller,3466
72601,Teenage Mutant Ninja Turtles: Turtles Forever (2009),Action|Adventure|Animation|Comedy|Thriller,7157
72603,Merry Madagascar (2009),Animation,9553
72605,Brothers (2009),Drama|Thriller|War,6053
72624,Garage (2007),Drama,3821
72641,"Blind Side, The  (2009)",Drama,1921
72692,Mickey's Once Upon a Christmas (1999),Animation|Comedy|Fantasy,3822
72694,Shrink (2009),Drama,7807
72696,Old Dogs (2009),Comedy,7222
72701,Planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi,3823
72714,Earthlings (2006),Documentary,6804
72720,"Single Man, A (2009)",Drama,924
72731,"Lovely Bones, The (2009)",Crime|Drama|Fantasy|Horror|Thriller,5269
72733,Invictus (2009),Drama,5270
72737,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance,925
72874,"Peacekeeper, The (1997)",Action,8562
72919,Did You Hear About the Morgans? (2009),Comedy|Crime|Drama|Romance,8815
72921,Snow White (1916),Fantasy|Romance,6805
72982,Alice (2009),Action|Adventure|Fantasy,9425
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,926
73015,It's Complicated (2009),Comedy|Romance,3824
73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller,927
73023,Crazy Heart (2009),Drama|Romance,3467
73042,Alvin and the Chipmunks: The Squeakquel (2009),Animation|Children|Comedy|Musical,3825
73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Comedy,1922
73160,Sorority Babes in the Slimeball Bowl-O-Rama (1988),Comedy|Horror,3826
73211,Pontypool (2008),Horror|Thriller,8806
73266,Youth in Revolt (2009),Comedy|Drama|Romance,6357
73268,Daybreakers (2010),Action|Drama|Horror|Thriller,1302
73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama,8583
73319,Leap Year (2010),Comedy|Romance,1923
73321,"Book of Eli, The (2010)",Action|Adventure|Drama,1303
73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",Action|Crime|Mystery,1304
73344,"Prophet, A (Un Prophète) (2009)",Crime|Drama,6934
73386,Staten Island (2009),Crime|Drama,7808
73431,"Maiden Heist, The (2009)",Comedy|Crime,6054
73488,Blood: The Last Vampire (2009),Action|Horror|Thriller,4771
73499,MacGyver: Lost Treasure of Atlantis (1994),Action|Adventure,1305
73501,Pekka ja Pätkä Suezilla (1958),Comedy,8563
73515,Bart Got a Room (2008),Comedy|Romance,5982
73569,Project A 2 ('A' gai wak juk jap) (1987),Action|Comedy|Crime,9197
73676,Robin-B-Hood (Bo bui gai wak) (2006),Action|Comedy|Drama,9623
73681,"Concert, Le (2009)",Comedy|Drama,8787
73741,Ninja (2009),Action|Crime|Drama|Thriller,9624
73804,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),Adventure|Children|Comedy|Fantasy,8718
73808,"Chaser, The (Chugyeogja) (2008)",Crime|Drama|Thriller,9198
73822,Meantime (1984),Comedy|Drama,3827
73854,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical,7041
73858,"Dennis the Menace Christmas, A (2007)",Comedy,1924
73876,Undisputed II: Last Man Standing (2006),Action|Crime|Drama,9625
73881,3 Idiots (2009),Comedy|Drama|Romance,4330
73929,Legion (2010),Action|Fantasy|Horror|Thriller,4536
74075,Stan Helsing (2009),Comedy|Horror,6301
74089,Peter Pan (1960),Children|Fantasy|Musical,6806
74095,Wicked City (Yôjû toshi) (1987),Animation|Fantasy|Horror|Sci-Fi,9199
74154,When in Rome (2010),Comedy|Romance,3468
74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama,6807
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,3086
74275,I Love You Phillip Morris (2009),Comedy|Drama|Romance,4537
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance,7042
74324,Temple Grandin (2010),Drama,4331
74342,"Captain Newman, M.D. (1963)",Comedy|Drama|War,3828
74370,"House of the Devil, The (2009)",Horror|Thriller,9626
74450,Valentine's Day (2010),Comedy|Romance,928
74452,"Wolfman, The (2010)",Horror|Thriller,6523
74458,Shutter Island (2010),Drama|Mystery|Thriller,242
74508,Persuasion (2007),Drama|Romance,3469
74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller,1306
74530,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,8141
74532,Cop Out (2010),Action|Comedy|Crime,4538
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,6719
74553,"Secret of Kells, The (2009)",Animation|Fantasy,3720
74580,"Spy Next Door, The (2010)",Action|Children|Comedy,8142
74624,Agora (2009),Adventure|Drama|Romance,6549
74647,Motherhood (2009),Comedy,3520
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi,3470
74677,"Yes Men Fix the World, The (2009)",Documentary,8601
74683,Mike Bassett: England Manager (2001),Comedy,3829
74685,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,6302
74688,Dear John (2010),Drama|Romance|War,8816
74696,Last Train Home (2009),Documentary|Drama,9200
74698,Tooth Fairy (2010),Comedy|Fantasy,3830
74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery,4332
74750,[REC]² (2009),Horror|Thriller,7158
74754,"Room, The (2003)",Comedy|Drama|Romance,5441
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,1307
74791,"Town Called Panic, A (Panique au village) (2009)",Animation,6808
74795,Green Zone (2010),Action|Drama|Thriller|War,3725
74851,From Paris with Love (2010),Action|Crime,6303
74868,Dorian Gray (2009),Drama|Horror|Sci-Fi,6550
74916,Greenberg (2010),Comedy|Drama,6524
74946,She's Out of My League (2010),Comedy,3471
74948,Harry Brown (2009),Crime|Drama|Thriller,1308
75341,Remember Me (2010),Drama|Romance,4333
75389,"Burrowers, The (2008)",Horror|Thriller|Western,9627
75395,Frozen (2010),Drama|Horror|Thriller,3619
75416,Generation X (1996),Action|Adventure|Sci-Fi,9201
75446,Little Ashes (2008),Drama,8897
75803,Our Family Wedding (2010),Comedy,7809
75805,"Bounty Hunter, The (2010)",Action|Comedy|Romance,3521
75813,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller,6055
75816,Women in Trouble (2009),Comedy,7810
75947,Mondo Cane (1962),Documentary,9202
75985,Repo Men (2010),Action|Sci-Fi|Thriller,4772
76030,Case 39 (2009),Horror|Thriller,9203
76054,Oceans (Océans) (2009),Documentary|Drama,6809
76060,"Slammin' Salmon, The (2009)",Comedy,6525
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi,1309
76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,9628
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,1925
76143,"Bone Man, The (Der Knochenmann) (2009)",Crime|Thriller,3831
76173,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime,6810
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,1310
76251,Kick-Ass (2010),Action|Comedy,1311
76293,Date Night (2010),Action|Comedy|Romance,3522
76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy|Romance,3832
76738,Steam of Life (Miesten vuoro) (2010),Documentary,6811
76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003),Action|Adventure|Comedy,8719
76751,American Drug War: The Last White Hope (2007),Crime|Documentary,3472
76763,"Runaways, The (2010)",Drama|Musical,7652
77177,Wild China (2008),Documentary,6967
77191,Death at a Funeral (2010),Comedy,6812
77201,Valhalla Rising (2009),Action|Drama|War,9204
77206,Diary of a Wimpy Kid (2010),Children|Comedy,4196
77233,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary,6813
77266,Disgrace (2008),Drama,7403
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,6304
77414,"Last Song, The (2010)",Drama|Romance,8817
77421,Cyrus (2010),Comedy|Drama|Romance,7811
77427,"Human Centipede, The (First Sequence) (2009)",Horror,4197
77455,Exit Through the Gift Shop (2010),Comedy|Documentary,243
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,1312
77667,MacGruber (2010),Action|Comedy,6056
77688,Three Men and a Cradle (3 hommes et un couffin) (1985),Comedy,3833
77709,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama,9205
77795,Cargo (2009),Sci-Fi,5644
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,7159
77800,Four Lions (2010),Comedy|Drama,3156
77841,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy,929
77846,12 Angry Men (1997),Crime|Drama,5271
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War,4730
